ZipCode,State,City,Metro,CountyName,Date,MedianHousing
75418,TX,Bonham,Bonham,Fannin County,2020-02-29,111546.0
75644,TX,Gilmer,Longview,Upshur County,2020-02-29,147509.0
77037,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,140456.0
78853,TX,Eagle Pass,Eagle Pass,Maverick County,2020-02-29,101247.0
77484,TX,Waller,Houston-The Woodlands-Sugar Land,Waller County,2020-02-29,246375.0
75862,TX,Trinity,Huntsville,Trinity County,2020-02-29,109412.0
78405,TX,Corpus Christi,Corpus Christi,Nueces County,2020-02-29,62305.0
78861,TX,Hondo,San Antonio-New Braunfels,Medina County,2020-02-29,175269.0
78612,TX,Cedar Creek,Austin-Round Rock,Bastrop County,2020-02-29,249881.0
77836,TX,Caldwell,College Station-Bryan,Burleson County,2020-02-29,167478.0
76384,TX,Vernon,Vernon,Wilbarger County,2020-02-29,69862.0
76103,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2020-02-29,156793.0
77708,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,2020-02-29,119306.0
75065,TX,Lake Dallas,Dallas-Fort Worth-Arlington,Denton County,2020-02-29,263186.0
75652,TX,Henderson,Longview,Rusk County,2020-02-29,122826.0
77306,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2020-02-29,173999.0
78003,TX,Bandera,San Antonio-New Braunfels,Bandera County,2020-02-29,218077.0
76302,TX,Wichita Falls,Wichita Falls,Wichita County,2020-02-29,119581.0
77372,TX,Splendora,Houston-The Woodlands-Sugar Land,Montgomery County,2020-02-29,170378.0
78559,TX,La Feria,Brownsville-Harlingen,Cameron County,2020-02-29,92205.0
79772,TX,Pecos,Pecos,Reeves County,2020-02-29,110839.0
76054,TX,Hurst,Dallas-Fort Worth-Arlington,Tarrant County,2020-02-29,295680.0
76088,TX,Weatherford,Dallas-Fort Worth-Arlington,Parker County,2020-02-29,297530.0
77423,TX,Brookshire,Houston-The Woodlands-Sugar Land,Waller County,2020-02-29,273771.0
78362,TX,Ingleside,Corpus Christi,San Patricio County,2020-02-29,171248.0
75758,TX,Chandler,Athens,Henderson County,2020-02-29,179927.0
76354,TX,Burkburnett,Wichita Falls,Wichita County,2020-02-29,102129.0
77563,TX,Hitchcock,Houston-The Woodlands-Sugar Land,Galveston County,2020-02-29,179534.0
78204,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,143955.0
78578,TX,Port Isabel,Brownsville-Harlingen,Cameron County,2020-02-29,152926.0
78416,TX,Corpus Christi,Corpus Christi,Nueces County,2020-02-29,83869.0
75249,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,211822.0
75462,TX,Paris,Paris,Lamar County,2020-02-29,170354.0
78336,TX,Aransas Pass,Corpus Christi,San Patricio County,2020-02-29,167339.0
79331,TX,Lamesa,Lamesa,Dawson County,2020-02-29,73409.0
75233,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,219500.0
75654,TX,Henderson,Longview,Rusk County,2020-02-29,147538.0
78163,TX,Bulverde,San Antonio-New Braunfels,Comal County,2020-02-29,397104.0
75223,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,201909.0
79108,TX,Amarillo,Amarillo,Potter County,2020-02-29,131267.0
77078,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,123948.0
77807,TX,Bryan,College Station-Bryan,Brazos County,2020-02-29,216888.0
77068,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,227639.0
76164,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2020-02-29,126525.0
78756,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,628768.0
77094,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,394921.0
79901,TX,El Paso,El Paso,El Paso County,2020-02-29,81893.0
76426,TX,Bridgeport,Dallas-Fort Worth-Arlington,Wise County,2020-02-29,176290.0
77418,TX,Bellville,Houston-The Woodlands-Sugar Land,Austin County,2020-02-29,260124.0
76905,TX,San Angelo,San Angelo,Tom Green County,2020-02-29,142906.0
78202,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,135053.0
77518,TX,Bacliff,Houston-The Woodlands-Sugar Land,Galveston County,2020-02-29,156537.0
77461,TX,Needville,Houston-The Woodlands-Sugar Land,Fort Bend County,2020-02-29,219275.0
78225,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,110957.0
77032,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,134148.0
77562,TX,Highlands,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,163931.0
76085,TX,Weatherford,Dallas-Fort Worth-Arlington,Parker County,2020-02-29,284655.0
75454,TX,Melissa,Dallas-Fort Worth-Arlington,Collin County,2020-02-29,300519.0
78721,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,359985.0
78957,TX,Smithville,Austin-Round Rock,Bastrop County,2020-02-29,203941.0
78264,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,154880.0
78557,TX,Hidalgo,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,123049.0
78063,TX,Pipe Creek,San Antonio-New Braunfels,Bandera County,2020-02-29,218932.0
76102,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2020-02-29,145157.0
76273,TX,Whitesboro,Sherman-Denison,Grayson County,2020-02-29,204083.0
79124,TX,Amarillo,Amarillo,Potter County,2020-02-29,268471.0
78252,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,180354.0
78408,TX,Corpus Christi,Corpus Christi,Nueces County,2020-02-29,79583.0
75076,TX,Pottsboro,Sherman-Denison,Grayson County,2020-02-29,220867.0
78730,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,858559.0
75650,TX,Hallsville,Marshall,Harrison County,2020-02-29,203587.0
77611,TX,Bridge City,Beaumont-Port Arthur,Orange County,2020-02-29,169337.0
75645,TX,Gilmer,Longview,Upshur County,2020-02-29,217464.0
75428,TX,Commerce,Dallas-Fort Worth-Arlington,Hunt County,2020-02-29,105281.0
75442,TX,Farmersville,Dallas-Fort Worth-Arlington,Collin County,2020-02-29,248317.0
79849,TX,San Elizario,El Paso,El Paso County,2020-02-29,98200.0
79835,TX,Canutillo,El Paso,El Paso County,2020-02-29,119867.0
76657,TX,Mc Gregor,Waco,McLennan County,2020-02-29,219213.0
78387,TX,Sinton,Corpus Christi,San Patricio County,2020-02-29,103138.0
77565,TX,League City,Houston-The Woodlands-Sugar Land,Galveston County,2020-02-29,302681.0
76367,TX,Iowa Park,Wichita Falls,Wichita County,2020-02-29,105555.0
79102,TX,Amarillo,Amarillo,Potter County,2020-02-29,104331.0
78065,TX,Poteet,San Antonio-New Braunfels,Atascosa County,2020-02-29,125738.0
75021,TX,Denison,Sherman-Denison,Grayson County,2020-02-29,154949.0
78736,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,417634.0
75570,TX,New Boston,Texarkana,Bowie County,2020-02-29,103691.0
78576,TX,Penitas,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,88761.0
78016,TX,Devine,San Antonio-New Braunfels,Medina County,2020-02-29,156513.0
78231,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,329931.0
78580,TX,Raymondville,Raymondville,Willacy County,2020-02-29,60218.0
79410,TX,Lubbock,Lubbock,Lubbock County,2020-02-29,134688.0
75785,TX,Rusk,Jacksonville,Cherokee County,2020-02-29,105856.0
78368,TX,Mathis,Corpus Christi,San Patricio County,2020-02-29,94729.0
75704,TX,Tyler,Tyler,Smith County,2020-02-29,147544.0
77625,TX,Kountze,Beaumont-Port Arthur,Hardin County,2020-02-29,162080.0
75167,TX,Waxahachie,Dallas-Fort Worth-Arlington,Ellis County,2020-02-29,327100.0
76571,TX,Salado,Killeen-Temple,Bell County,2020-02-29,319190.0
75949,TX,Huntington,Lufkin,Angelina County,2020-02-29,136855.0
76711,TX,Waco,Waco,McLennan County,2020-02-29,90423.0
76446,TX,Dublin,Stephenville,Erath County,2020-02-29,114942.0
79103,TX,Amarillo,Amarillo,Potter County,2020-02-29,101088.0
75495,TX,Van Alstyne,Sherman-Denison,Grayson County,2020-02-29,269767.0
78009,TX,Castroville,San Antonio-New Braunfels,Medina County,2020-02-29,272038.0
76155,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2020-02-29,258053.0
79404,TX,Lubbock,Lubbock,Lubbock County,2020-02-29,66970.0
75147,TX,Mabank,Dallas-Fort Worth-Arlington,Kaufman County,2020-02-29,174987.0
76078,TX,New Fairview,Dallas-Fort Worth-Arlington,Wise County,2020-02-29,238902.0
76537,TX,Jarrell,Austin-Round Rock,Williamson County,2020-02-29,206237.0
79510,TX,Clyde,Abilene,Callahan County,2020-02-29,134246.0
76655,TX,Lorena,Waco,McLennan County,2020-02-29,244358.0
75706,TX,Tyler,Tyler,Smith County,2020-02-29,139269.0
78101,TX,Adkins,San Antonio-New Braunfels,Bexar County,2020-02-29,289202.0
78538,TX,Edcouch,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,79302.0
76539,TX,Kempner,Killeen-Temple,Lampasas County,2020-02-29,221010.0
76084,TX,Venus,Dallas-Fort Worth-Arlington,Johnson County,2020-02-29,211899.0
76249,TX,Krum,Dallas-Fort Worth-Arlington,Denton County,2020-02-29,219346.0
76060,TX,Kennedale,Dallas-Fort Worth-Arlington,Tarrant County,2020-02-29,282607.0
78112,TX,Elmendorf,San Antonio-New Braunfels,Bexar County,2020-02-29,151639.0
78648,TX,Luling,Austin-Round Rock,Caldwell County,2020-02-29,144328.0
79382,TX,Wolfforth,Lubbock,Lubbock County,2020-02-29,201624.0
78725,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,216895.0
79364,TX,Slaton,Lubbock,Lubbock County,2020-02-29,81779.0
77486,TX,West Columbia,Houston-The Woodlands-Sugar Land,Brazoria County,2020-02-29,179854.0
78733,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,768637.0
75789,TX,Troup,Tyler,Smith County,2020-02-29,166138.0
76704,TX,Waco,Waco,McLennan County,2020-02-29,65909.0
77465,TX,Palacios,Bay City,Matagorda County,2020-02-29,132483.0
78722,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,474329.0
76043,TX,Glen Rose,Dallas-Fort Worth-Arlington,Somervell County,2020-02-29,234928.0
75210,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,85511.0
78616,TX,Cedar Creek,Austin-Round Rock,Bastrop County,2020-02-29,214842.0
77859,TX,Hearne,College Station-Bryan,Robertson County,2020-02-29,101422.0
77480,TX,Sweeny,Houston-The Woodlands-Sugar Land,Brazoria County,2020-02-29,170136.0
75941,TX,Diboll,Lufkin,Angelina County,2020-02-29,112453.0
75752,TX,Athens,Athens,Henderson County,2020-02-29,175390.0
77547,TX,Galena Park,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,125203.0
77665,TX,Winnie,Houston-The Woodlands-Sugar Land,Chambers County,2020-02-29,173898.0
78052,TX,Lytle,San Antonio-New Braunfels,Atascosa County,2020-02-29,195785.0
76661,TX,Marlin,Waco,Falls County,2020-02-29,52122.0
78073,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,140655.0
79922,TX,El Paso,El Paso,El Paso County,2020-02-29,255316.0
76258,TX,Pilot Point,Dallas-Fort Worth-Arlington,Denton County,2020-02-29,231756.0
76023,TX,Boyd,Dallas-Fort Worth-Arlington,Wise County,2020-02-29,222873.0
79411,TX,Lubbock,Lubbock,Lubbock County,2020-02-29,82126.0
75135,TX,Caddo Mills,Dallas-Fort Worth-Arlington,Hunt County,2020-02-29,237034.0
75148,TX,Malakoff,Athens,Henderson County,2020-02-29,138839.0
75763,TX,Coffee City,Athens,Henderson County,2020-02-29,145059.0
79121,TX,Amarillo,Amarillo,Potter County,2020-02-29,210961.0
76050,TX,Grandview,Dallas-Fort Worth-Arlington,Johnson County,2020-02-29,273006.0
76691,TX,West,Waco,McLennan County,2020-02-29,172512.0
79766,TX,Odessa,Odessa,Ector County,2020-02-29,211090.0
75693,TX,White Oak,Longview,Gregg County,2020-02-29,184575.0
75226,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,270456.0
75161,TX,Terrell,Dallas-Fort Worth-Arlington,Kaufman County,2020-02-29,208248.0
78226,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,115364.0
75709,TX,Tyler,Tyler,Smith County,2020-02-29,167807.0
78025,TX,Ingram,Kerrville,Kerr County,2020-02-29,215378.0
77362,TX,Pinehurst,Houston-The Woodlands-Sugar Land,Montgomery County,2020-02-29,265628.0
78575,TX,Rancho Viejo,Brownsville-Harlingen,Cameron County,2020-02-29,199694.0
78372,TX,Orange Grove,Alice,Jim Wells County,2020-02-29,144571.0
75559,TX,De Kalb,Texarkana,Bowie County,2020-02-29,105417.0
78266,TX,Garden Ridge,San Antonio-New Braunfels,Comal County,2020-02-29,470103.0
79104,TX,Amarillo,Amarillo,Potter County,2020-02-29,69567.0
78026,TX,Jourdanton,San Antonio-New Braunfels,Atascosa County,2020-02-29,144209.0
79838,TX,Fabens,El Paso,El Paso County,2020-02-29,79324.0
78002,TX,Atascosa,San Antonio-New Braunfels,Bexar County,2020-02-29,150541.0
78124,TX,Santa Clara,San Antonio-New Braunfels,Guadalupe County,2020-02-29,249857.0
75684,TX,Overton,Longview,Rusk County,2020-02-29,115042.0
78583,TX,Rio Hondo,Brownsville-Harlingen,Cameron County,2020-02-29,118278.0
77963,TX,Goliad,Victoria,Goliad County,2020-02-29,174017.0
75839,TX,Elkhart,Palestine,Anderson County,2020-02-29,109654.0
79911,TX,El Paso,El Paso,El Paso County,2020-02-29,241994.0
78013,TX,Comfort,San Antonio-New Braunfels,Kendall County,2020-02-29,289063.0
75125,TX,Ferris,Dallas-Fort Worth-Arlington,Ellis County,2020-02-29,162613.0
79036,TX,Fritch,Borger,Hutchinson County,2020-02-29,97976.0
77517,TX,Santa Fe,Houston-The Woodlands-Sugar Land,Galveston County,2020-02-29,260003.0
75603,TX,Longview,Longview,Gregg County,2020-02-29,170739.0
79836,TX,El Paso,El Paso,El Paso County,2020-02-29,115157.0
79363,TX,Shallowater,Lubbock,Lubbock County,2020-02-29,196431.0
76559,TX,Nolanville,Killeen-Temple,Bell County,2020-02-29,176553.0
77358,TX,New Waverly,Huntsville,Walker County,2020-02-29,219266.0
75173,TX,Josephine,Dallas-Fort Worth-Arlington,Collin County,2020-02-29,255817.0
78652,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,353298.0
78215,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,347322.0
76073,TX,Paradise,Dallas-Fort Worth-Arlington,Wise County,2020-02-29,292768.0
75561,TX,Hooks,Texarkana,Bowie County,2020-02-29,101996.0
75692,TX,Waskom,Marshall,Harrison County,2020-02-29,118886.0
75640,TX,Diana,Longview,Upshur County,2020-02-29,211376.0
77856,TX,Franklin,College Station-Bryan,Robertson County,2020-02-29,229711.0
77879,TX,Somerville,College Station-Bryan,Burleson County,2020-02-29,107011.0
78543,TX,Elsa,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,67230.0
75755,TX,Big Sandy,Longview,Upshur County,2020-02-29,148606.0
76365,TX,Henrietta,Wichita Falls,Clay County,2020-02-29,91350.0
75114,TX,Crandall,Dallas-Fort Worth-Arlington,Kaufman County,2020-02-29,214279.0
75124,TX,Eustace,Athens,Henderson County,2020-02-29,158925.0
75182,TX,Sunnyvale,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,424047.0
75459,TX,Howe,Sherman-Denison,Grayson County,2020-02-29,206628.0
79536,TX,Merkel,Abilene,Taylor County,2020-02-29,95799.0
76305,TX,Wichita Falls,Wichita Falls,Wichita County,2020-02-29,134888.0
75491,TX,Whitewright,Sherman-Denison,Grayson County,2020-02-29,204479.0
76259,TX,Ponder,Dallas-Fort Worth-Arlington,Denton County,2020-02-29,246282.0
78390,TX,Taft,Corpus Christi,San Patricio County,2020-02-29,96432.0
76272,TX,Valley View,Gainesville,Cooke County,2020-02-29,289595.0
78373,TX,Port Aransas,Corpus Christi,Nueces County,2020-02-29,440974.0
76633,TX,China Spring,Waco,McLennan County,2020-02-29,305972.0
76557,TX,Moody,Waco,McLennan County,2020-02-29,157812.0
78619,TX,Driftwood,Austin-Round Rock,Hays County,2020-02-29,614940.0
78203,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,156341.0
79401,TX,Lubbock,Lubbock,Lubbock County,2020-02-29,101848.0
78069,TX,Somerset,San Antonio-New Braunfels,Atascosa County,2020-02-29,136077.0
77659,TX,Sour Lake,Beaumont-Port Arthur,Hardin County,2020-02-29,209035.0
78401,TX,Corpus Christi,Corpus Christi,Nueces County,2020-02-29,66446.0
77435,TX,East Bernard,El Campo,Wharton County,2020-02-29,215975.0
75158,TX,Scurry,Dallas-Fort Worth-Arlington,Kaufman County,2020-02-29,237781.0
75569,TX,Nash,Texarkana,Bowie County,2020-02-29,116064.0
76802,TX,Early,Brownwood,Brown County,2020-02-29,157780.0
75452,TX,Leonard,Bonham,Fannin County,2020-02-29,162324.0
76579,TX,Troy,Killeen-Temple,Bell County,2020-02-29,157994.0
75202,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,244001.0
77514,TX,Anahuac,Houston-The Woodlands-Sugar Land,Chambers County,2020-02-29,168138.0
75966,TX,Newton,Beaumont-Port Arthur,Newton County,2020-02-29,94259.0
78160,TX,Stockdale,San Antonio-New Braunfels,Wilson County,2020-02-29,208842.0
75152,TX,Palmer,Dallas-Fort Worth-Arlington,Ellis County,2020-02-29,193905.0
79562,TX,Tuscola,Abilene,Taylor County,2020-02-29,269358.0
76044,TX,Godley,Dallas-Fort Worth-Arlington,Johnson County,2020-02-29,300746.0
75691,TX,Tatum,Longview,Rusk County,2020-02-29,172131.0
78059,TX,Natalia,San Antonio-New Braunfels,Medina County,2020-02-29,181990.0
78370,TX,Odem,Corpus Christi,San Patricio County,2020-02-29,148155.0
78595,TX,Sullivan City,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,70194.0
78208,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,173311.0
75166,TX,Lavon,Dallas-Fort Worth-Arlington,Collin County,2020-02-29,268925.0
76059,TX,Keene,Dallas-Fort Worth-Arlington,Johnson County,2020-02-29,178335.0
75109,TX,Mildred,Corsicana,Navarro County,2020-02-29,220042.0
75172,TX,Wilmer,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,139517.0
75756,TX,Brownsboro,Athens,Henderson County,2020-02-29,148418.0
75141,TX,Hutchins,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,162083.0
78263,TX,China Grove,San Antonio-New Braunfels,Bexar County,2020-02-29,257135.0
78560,TX,La Joya,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,96968.0
79782,TX,Stanton,Midland,Martin County,2020-02-29,206470.0
78343,TX,Bishop,Corpus Christi,Nueces County,2020-02-29,108559.0
76527,TX,Florence,Austin-Round Rock,Williamson County,2020-02-29,297866.0
75946,TX,Garrison,Nacogdoches,Nacogdoches County,2020-02-29,142084.0
75567,TX,Maud,Texarkana,Bowie County,2020-02-29,117703.0
75207,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,326699.0
76431,TX,Chico,Dallas-Fort Worth-Arlington,Wise County,2020-02-29,194340.0
78597,TX,South Padre Island,Brownsville-Harlingen,Cameron County,2020-02-29,409067.0
75925,TX,Alto,Jacksonville,Cherokee County,2020-02-29,101573.0
75750,TX,Arp,Tyler,Smith County,2020-02-29,146374.0
76071,TX,Newark,Dallas-Fort Worth-Arlington,Wise County,2020-02-29,226315.0
75473,TX,Powderly,Paris,Lamar County,2020-02-29,171513.0
79821,TX,Anthony,El Paso,El Paso County,2020-02-29,131008.0
75792,TX,Winona,Tyler,Smith County,2020-02-29,135694.0
75144,TX,Kerens,Corsicana,Navarro County,2020-02-29,94734.0
75453,TX,Lone Oak,Dallas-Fort Worth-Arlington,Hunt County,2020-02-29,149980.0
76233,TX,Collinsville,Sherman-Denison,Grayson County,2020-02-29,217019.0
78593,TX,Santa Rosa,Brownsville-Harlingen,Cameron County,2020-02-29,83879.0
75969,TX,Pollok,Lufkin,Angelina County,2020-02-29,142211.0
75424,TX,Blue Ridge,Dallas-Fort Worth-Arlington,Collin County,2020-02-29,279909.0
77485,TX,Wallis,Houston-The Woodlands-Sugar Land,Austin County,2020-02-29,197495.0
76005,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2020-02-29,395355.0
77050,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,141383.0
76066,TX,Millsap,Dallas-Fort Worth-Arlington,Parker County,2020-02-29,294741.0
78010,TX,Center Point,Kerrville,Kerr County,2020-02-29,228090.0
78417,TX,Corpus Christi,Corpus Christi,Nueces County,2020-02-29,129877.0
77650,TX,Port Bolivar,Houston-The Woodlands-Sugar Land,Galveston County,2020-02-29,279078.0
78659,TX,Paige,Austin-Round Rock,Bastrop County,2020-02-29,256723.0
76360,TX,Electra,Wichita Falls,Wichita County,2020-02-29,41757.0
79553,TX,Stamford,Abilene,Jones County,2020-02-29,72100.0
75661,TX,Marshall,Marshall,Harrison County,2020-02-29,116561.0
75414,TX,Bells,Sherman-Denison,Grayson County,2020-02-29,211172.0
79501,TX,Anson,Abilene,Jones County,2020-02-29,87447.0
76225,TX,Alvord,Dallas-Fort Worth-Arlington,Wise County,2020-02-29,200812.0
78358,TX,Rockport,Corpus Christi,Aransas County,2020-02-29,205235.0
75446,TX,Honey Grove,Bonham,Fannin County,2020-02-29,107320.0
75496,TX,Wolfe City,Dallas-Fort Worth-Arlington,Hunt County,2020-02-29,125503.0
76462,TX,Lipan,Dallas-Fort Worth-Arlington,Hood County,2020-02-29,286085.0
76640,TX,Ross,Waco,McLennan County,2020-02-29,152696.0
78234,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,140344.0
76449,TX,Graford,Mineral Wells,Palo Pinto County,2020-02-29,402018.0
78569,TX,Lyford,Raymondville,Willacy County,2020-02-29,89016.0
75163,TX,Trinidad,Athens,Henderson County,2020-02-29,200660.0
76823,TX,Bangs,Brownwood,Brown County,2020-02-29,101555.0
75681,TX,Mount Enterprise,Longview,Rusk County,2020-02-29,117316.0
75963,TX,Nacogdoches,Nacogdoches,Nacogdoches County,2020-02-29,192002.0
79758,TX,Gardendale,Odessa,Ector County,2020-02-29,309559.0
78631,TX,Harper,Fredericksburg,Gillespie County,2020-02-29,233626.0
79525,TX,Hawley,Abilene,Jones County,2020-02-29,136876.0
75416,TX,Blossom,Paris,Lamar County,2020-02-29,117436.0
78205,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2020-02-29,376652.0
75058,TX,Gunter,Sherman-Denison,Grayson County,2020-02-29,416009.0
79329,TX,Idalou,Lubbock,Lubbock County,2020-02-29,153202.0
75770,TX,Poynor,Athens,Henderson County,2020-02-29,153184.0
76664,TX,Mart,Waco,McLennan County,2020-02-29,87123.0
77702,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,2020-02-29,110007.0
75845,TX,Groveton,Huntsville,Trinity County,2020-02-29,117070.0
715,TX,Ponce,Midland,Midland County,2020-02-29,169242.0
75422,TX,Campbell,Dallas-Fort Worth-Arlington,Hunt County,2020-02-29,182055.0
75980,TX,Zavalla,Lufkin,Angelina County,2020-02-29,107506.0
79311,TX,Abernathy,Plainview,Hale County,2020-02-29,97268.0
77046,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,282401.0
77534,TX,Danbury,Houston-The Woodlands-Sugar Land,Brazoria County,2020-02-29,196045.0
78123,TX,McQueeney,San Antonio-New Braunfels,Guadalupe County,2020-02-29,391973.0
79068,TX,Panhandle,Amarillo,Carson County,2020-02-29,129662.0
79504,TX,Baird,Abilene,Callahan County,2020-02-29,92944.0
77835,TX,Burton,Brenham,Washington County,2020-02-29,269275.0
79101,TX,Amarillo,Amarillo,Potter County,2020-02-29,74249.0
75423,TX,Celeste,Dallas-Fort Worth-Arlington,Hunt County,2020-02-29,159858.0
76476,TX,Tolar,Dallas-Fort Worth-Arlington,Hood County,2020-02-29,215095.0
76651,TX,Italy,Dallas-Fort Worth-Arlington,Ellis County,2020-02-29,153913.0
75760,TX,Cushing,Nacogdoches,Nacogdoches County,2020-02-29,123918.0
75246,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,339325.0
76252,TX,Muenster,Gainesville,Cooke County,2020-02-29,203075.0
76245,TX,Gordonville,Sherman-Denison,Grayson County,2020-02-29,117762.0
76638,TX,Crawford,Waco,McLennan County,2020-02-29,323752.0
76487,TX,Poolville,Dallas-Fort Worth-Arlington,Parker County,2020-02-29,298428.0
76682,TX,Riesel,Waco,McLennan County,2020-02-29,148090.0
75433,TX,Cumby,Sulphur Springs,Hopkins County,2020-02-29,126883.0
76569,TX,Rogers,Killeen-Temple,Bell County,2020-02-29,110423.0
78375,TX,Premont,Alice,Jim Wells County,2020-02-29,100053.0
78655,TX,Martindale,Austin-Round Rock,Caldwell County,2020-02-29,244948.0
76530,TX,Granger,Austin-Round Rock,Williamson County,2020-02-29,197812.0
78662,TX,Red Rock,Austin-Round Rock,Bastrop County,2020-02-29,260769.0
75490,TX,Trenton,Bonham,Fannin County,2020-02-29,211380.0
78950,TX,New Ulm,Houston-The Woodlands-Sugar Land,Austin County,2020-02-29,331549.0
76524,TX,Bruceville-Eddy,Waco,McLennan County,2020-02-29,180205.0
79013,TX,Cactus,Dumas,Moore County,2020-02-29,94798.0
78152,TX,Saint Hedwig,San Antonio-New Braunfels,Bexar County,2020-02-29,243239.0
77426,TX,Chappell Hill,Brenham,Washington County,2020-02-29,329086.0
75155,TX,Rice,Corsicana,Navarro County,2020-02-29,113529.0
76534,TX,Holland,Killeen-Temple,Bell County,2020-02-29,139718.0
79041,TX,Hale Center,Plainview,Hale County,2020-02-29,65971.0
76570,TX,Rosebud,Waco,Falls County,2020-02-29,78515.0
78579,TX,Progreso,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,75180.0
77482,TX,Van Vleck,Bay City,Matagorda County,2020-02-29,157765.0
76093,TX,Rio Vista,Dallas-Fort Worth-Arlington,Johnson County,2020-02-29,198489.0
78409,TX,Corpus Christi,Corpus Christi,Nueces County,2020-02-29,132551.0
76656,TX,Lott,Waco,Falls County,2020-02-29,112176.0
77420,TX,Boling,El Campo,Wharton County,2020-02-29,112836.0
75486,TX,Sumner,Paris,Lamar County,2020-02-29,168076.0
76624,TX,Hallsburg,Waco,McLennan County,2020-02-29,204584.0
78379,TX,Riviera,Kingsville,Kleberg County,2020-02-29,171872.0
77430,TX,Damon,Houston-The Woodlands-Sugar Land,Brazoria County,2020-02-29,234206.0
75651,TX,Harleton,Marshall,Harrison County,2020-02-29,131121.0
76629,TX,Bremond,College Station-Bryan,Robertson County,2020-02-29,113397.0
78638,TX,Kingsbury,San Antonio-New Braunfels,Guadalupe County,2020-02-29,248628.0
79520,TX,Hamlin,Abilene,Jones County,2020-02-29,76578.0
76035,TX,Cresson,Dallas-Fort Worth-Arlington,Parker County,2020-02-29,323838.0
76443,TX,Cross Plains,Abilene,Callahan County,2020-02-29,97482.0
78656,TX,Maxwell,Austin-Round Rock,Caldwell County,2020-02-29,183263.0
76366,TX,Holliday,Wichita Falls,Archer County,2020-02-29,98631.0
79083,TX,Stinnett,Borger,Hutchinson County,2020-02-29,76707.0
